CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST100184,Male,0,No,Yes,35,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Credit card,63.56,2306.62,No
CUST100185,Female,0,Yes,Yes,6,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.8,178.51,No
CUST100186,Female,0,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,34.37,386.34,No
CUST100187,Female,0,Yes,No,42,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,57.65,2404.56,No
CUST100188,Female,0,No,Yes,41,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,96.97,4079.34,No
CUST100189,Female,0,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,24.63,1390.28,No
CUST100190,Female,0,Yes,No,66,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,62.32,4145.53,No
CUST100191,Male,1,Yes,No,14,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,61.87,797.87,Yes
CUST100192,Male,0,Yes,No,25,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,75.16,1931.85,No
CUST100193,Male,1,Yes,No,62,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card,69.11,4264.48,No
CUST100194,Female,1,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,31.4,274.47,No
CUST100195,Male,1,Yes,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.9,1853.87,No
CUST100196,Female,0,No,No,69,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Credit card,89.83,6183.73,No
CUST100197,Female,0,Yes,No,8,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer,77.88,725.26,Yes
CUST100198,Female,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,25.39,286.02,No
CUST100199,Female,0,Yes,No,50,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,58.91,2877.36,No
CUST100200,Male,1,No,No,35,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Electronic check,45.74,1478.38,No
CUST100201,Female,0,Yes,No,72,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card,57.83,4092.16,No
CUST100202,Male,0,No,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,34.84,1247.5,No
CUST100203,Female,0,No,No,48,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Credit card,87.52,4193.45,No
CUST100204,Male,0,No,No,18,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,82.48,1553.39,No
CUST100205,Female,0,Yes,No,24,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Mailed check,86.45,2029.29,No
CUST100206,Female,0,Yes,No,13,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,No,Bank transfer,66.7,1069.67,No
CUST100207,Male,1,Yes,Yes,11,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer,70.28,659.69,No
CUST100208,Male,0,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,26.83,283.87,No
CUST100209,Female,0,Yes,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,34.58,2282.51,No
CUST100210,Male,0,No,Yes,6,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Bank transfer,86.9,487.54,No
CUST100211,Female,1,Yes,No,38,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Bank transfer,69.97,2646.4,No
CUST100212,Male,0,No,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,26.9,1128.32,No
CUST100213,Male,0,Yes,No,5,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer,107.47,623.19,Yes
CUST100214,Female,0,Yes,No,61,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Mailed check,50.01,3125.46,No
CUST100215,Male,1,Yes,Yes,37,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Credit card,59.09,2111.5,No
CUST100216,Female,0,Yes,Yes,10,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer,50.97,549.35,No
CUST100217,Female,0,No,No,10,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,84.91,914.43,No
CUST100218,Female,1,No,No,51,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,87.65,4539.38,No
CUST100219,Female,0,No,No,45,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Electronic check,46.19,1966.81,No
CUST100220,Male,0,Yes,Yes,30,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,84.32,2556.85,No
CUST100221,Female,0,Yes,Yes,30,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,81.99,2486.2,No
CUST100222,Female,0,No,Yes,3,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Credit card,88.93,356.37,No
CUST100223,Male,0,Yes,Yes,3,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card,38.4,94.09,No
CUST100224,Female,0,Yes,No,39,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Bank transfer,71.89,2711.42,No
CUST100225,Male,0,No,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,33.14,818.9,No
CUST100226,Female,0,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,33.5,665.56,No
CUST100227,Male,0,Yes,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,93.95,2723.56,No
CUST100228,Male,0,Yes,No,44,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer,73.36,3198.55,No
CUST100229,Male,0,No,No,22,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,419.42,No
CUST100230,Female,1,Yes,No,26,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,72.31,1716.16,No
CUST100231,Female,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,30.37,467.32,No
CUST100232,Male,0,Yes,Yes,48,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Mailed check,70.59,3426.41,No
CUST100233,Female,0,Yes,Yes,4,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,75.26,337.7,No
CUST100234,Male,0,Yes,No,67,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Mailed check,84.79,5738.13,No
CUST100235,Female,0,No,No,40,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card,51.7,1900.77,No
CUST100236,Male,0,Yes,No,18,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,77.37,1509.04,No
CUST100237,Male,0,No,No,55,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card,77.47,4216.02,No
CUST100238,Female,0,Yes,No,68,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card,59.43,3992.77,No
CUST100239,Female,0,Yes,No,5,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,79.23,449.52,No
CUST100240,Male,0,Yes,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,29.62,450.86,Yes
CUST100241,Female,0,Yes,No,11,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.84,364.67,Yes
CUST100242,Male,1,Yes,Yes,6,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,77.38,521.85,Yes
CUST100243,Female,0,No,Yes,54,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,57.37,3221.35,No
CUST100244,Male,0,No,No,14,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Bank transfer,90.91,1239.38,No
CUST100245,Male,0,No,No,28,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Credit card,61.12,1809.48,No
CUST100246,Female,0,No,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.47,1443.05,No
CUST100247,Male,0,No,No,45,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,88.23,3963.61,No
CUST100248,Female,0,No,No,49,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.73,1006.24,Yes
CUST100249,Male,0,Yes,No,8,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,63.51,518.6,Yes
CUST100250,Female,0,No,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,40.28,2834.35,No
CUST100251,Female,0,No,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,35.42,289.09,No
CUST100252,Female,0,Yes,Yes,52,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Mailed check,70.85,3704.7,No
CUST100253,Female,0,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.93,972.36,No
CUST100254,Female,0,No,Yes,30,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,75.67,2233.62,Yes
CUST100255,Male,1,Yes,No,61,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,51.56,3161.67,No
CUST100256,Female,0,No,No,65,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card,62.82,4031.91,No
CUST100257,Male,1,Yes,Yes,6,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Credit card,56.89,436.92,No
CUST100258,Female,0,Yes,Yes,69,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,68.14,4671.99,No
CUST100259,Female,0,Yes,No,18,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,69.87,1339.94,No
CUST100260,Male,0,No,No,57,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Credit card,53.33,2985.88,No
CUST100261,Male,0,Yes,No,60,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,60.1,3656.14,No
CUST100262,Female,1,No,No,41,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,65.37,2663.51,No
CUST100263,Female,0,Yes,No,63,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card,91.82,5878.07,No
CUST100264,Male,0,Yes,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,31.62,2050.42,No
CUST100265,Male,0,No,No,38,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,76.33,2917.29,No
CUST100266,Male,1,Yes,Yes,13,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Electronic check,87.31,1287.23,No
CUST100267,Female,0,No,Yes,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,33.48,1059.22,Yes
CUST100268,Female,0,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Credit card,95.14,6200.14,No
CUST100269,Male,1,No,No,15,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer,77.57,1155.09,Yes
CUST100270,Male,1,No,Yes,72,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer,86.98,6182.35,No
CUST100271,Female,0,Yes,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,38.07,650.13,No
CUST100272,Female,0,Yes,Yes,48,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Credit card,51.03,2462.03,No
CUST100273,Female,1,Yes,No,47,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,81.13,3779.58,No
CUST100274,Male,0,No,Yes,15,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,80.14,1144.95,Yes
CUST100275,Female,0,No,No,35,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,No,Electronic check,52.04,1972.92,No
CUST100276,Female,0,Yes,Yes,11,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,80.08,869.45,Yes
CUST100277,Female,0,Yes,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.55,677.59,No
CUST100278,Male,0,No,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.98,1550.76,No
CUST100279,Female,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,40.76,286.88,No
CUST100280,Female,0,No,No,63,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,79.67,4978.06,No
CUST100281,Female,0,No,Yes,49,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer,84.56,4193.48,No
CUST100282,Female,0,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.76,1332.92,No
CUST100283,Male,0,Yes,No,21,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Credit card,56.31,1168.55,No
CUST100284,Female,0,Yes,No,69,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,55.2,3778.21,No
CUST100285,Female,0,Yes,No,19,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,83.02,1528.76,No
CUST100286,Male,0,No,No,37,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,95.47,3615.59,Yes
CUST100287,Female,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,96.09,308.5,No
CUST100288,Male,0,No,No,64,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.02,1287.65,No
CUST100289,Male,1,No,No,51,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,55.9,2793.81,No
CUST100290,Female,0,Yes,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.82,453.11,No
CUST100291,Male,0,No,No,48,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,90.66,4377.08,No
CUST100292,Female,0,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,28.4,328.11,No
CUST100293,Male,0,Yes,No,32,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,60.33,1902.83,Yes
CUST100294,Female,1,Yes,Yes,37,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,90.46,3407.94,No
CUST100295,Male,1,No,Yes,68,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card,80.61,5340.65,No
CUST100296,Male,0,No,No,24,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,85.23,2042.73,No
CUST100297,Male,0,Yes,No,1,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,57.32,124.21,No
CUST100298,Female,0,No,Yes,32,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,62.84,2030.75,No
CUST100299,Female,0,Yes,No,67,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Credit card,53.56,3647.6,No
CUST100300,Female,0,Yes,No,58,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,91.98,5167.91,No
CUST100301,Female,1,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card,104.01,416.03,No
CUST100302,Male,0,No,No,4,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer,80.15,392.32,No
CUST100303,Female,0,Yes,Yes,55,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,84.78,4695.18,No
CUST100304,Male,0,Yes,Yes,52,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Mailed check,74.07,3830.41,No
CUST100305,Male,0,Yes,No,41,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,No,Mailed check,64.57,2669.56,No
CUST100306,Female,0,No,Yes,7,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,91.32,687.57,No
CUST100307,Female,0,No,No,21,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card,69.32,1416.89,Yes
CUST100308,Male,0,Yes,No,62,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card,88.1,5406.81,No
CUST100309,Female,0,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,71.6,680.93,No
CUST100310,Female,0,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.3,525.93,Yes
CUST100311,Male,0,Yes,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,34.17,1133.49,No
CUST100312,Male,1,No,No,53,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer,90.56,4921.49,Yes
CUST100313,Female,0,No,Yes,60,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,58.74,3417.26,No
CUST100314,Female,0,Yes,Yes,43,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer,54.12,2337.59,No
CUST100315,Female,0,No,Yes,36,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,87.6,3058.42,No
CUST100316,Male,0,Yes,No,28,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card,76.39,2279.64,No
CUST100317,Male,0,No,No,4,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,No,Electronic check,63.23,470.92,No
CUST100318,Male,0,No,No,20,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,58.5,1270.31,Yes
CUST100319,Male,0,No,Yes,16,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,22.89,276.71,No
CUST100320,Male,1,Yes,No,5,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer,69.1,253.0,Yes
CUST100321,Female,0,No,Yes,54,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,87.81,4733.98,No
CUST100322,Female,0,No,Yes,26,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,19.66,522.3,No
CUST100323,Male,0,Yes,Yes,37,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,68.46,2574.6,No
CUST100324,Male,1,Yes,No,15,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,57.25,896.72,Yes
CUST100325,Male,1,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,32.16,1384.28,No
CUST100326,Female,0,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,84.65,828.29,Yes
CUST100327,Female,0,No,No,49,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer,64.0,3070.32,No
CUST100328,Female,0,Yes,Yes,54,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,79.61,4353.17,No
CUST100329,Female,0,No,No,23,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,73.44,1498.81,No
CUST100330,Male,0,Yes,Yes,16,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Bank transfer,94.13,1514.04,No
CUST100331,Male,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.99,1442.62,No
CUST100332,Female,0,No,No,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,87.64,1472.15,Yes
CUST100333,Female,0,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,36.87,544.46,No
CUST100334,Male,0,No,Yes,25,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,80.84,2099.79,Yes
CUST100335,Female,0,No,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,30.89,2178.65,No
